name,type,url,lvl,Vitality,Wisdom,Strength,Intelligence,Chance,Agility,Power,AP,MP,Range,Summon,Critical Hit,Initiative,Prospection,Lock,Dodge,AP Reduction,MP Reduction,AP Res,MP Res,Push Res.,Crit. Res,Pods,Trap Damage,%Trap Dam,Damage,Neutral Damage,Earth Damage,Fire Damage,Water Damage,Air Damage,Crit. Damage,Push Damage,Heal,Neutral Res.,Earth Res.,Fire Res.,Water Res.,Air Res.,%Neutral Res,%Earth Res,%Fire Res,%Water Res,%Air Res,Critical Hit,%Melee Res,%Range Res
Glaglaclier,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13890-glaglaclier,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caskwitteur,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14299-caskwitteur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier des Rats,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14306-bouclier-rats,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maskamakna,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14307-maskamakna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capulotté,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14588-capulotte,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arculotté,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14590-arculotte,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boushincha,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14596-boushincha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hashincha,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14598-hashincha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geishapeau,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14603-geishapeau,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geishache,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14606-geishache,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninjacape Noire,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14620-ninjacape-noire,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ailocape,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14623-ailocape,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maklier,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14627-maklier,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soubreguette,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14643-soubreguette,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Béraileron,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15158-beraileron,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapanniversaire,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15159-chapanniversaire,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamasac,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15239-kamasac,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casque Draconique,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15613-casque-draconique,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chachapeau,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15755-chachapeau,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mosk,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15756-mosk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capéclair,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15758-capeclair,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dagues du Groom,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15772-dagues-groom,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapeau du Groom,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15777-chapeau-groom,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epée de l'Empereur,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15792-epee-empereur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier de l'Empereur,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15812-bouclier-empereur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Droïde,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15816-cape-droide,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiffe Nata,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15844-coiffe-nata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiffe des os croisés,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15847-coiffe-os-croises,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surime,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15849-surime,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engrenache,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/15862-engrenache,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Ridite,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16221-bouclier-ridite,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Cochon,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16241-bouclier-cochon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Champion 645,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17002-bouclier-champion-645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Démoniaque,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17010-bouclier-demoniaque,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocochapeau,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17011-cocochapeau,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queue des 1001 Griffes,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17211-queue-1001-griffes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Exotique,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17271-bouclier-exotique,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier de l'Agence Touriste,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17286-bouclier-agence-touriste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casque des Redroz,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17297-casque-redroz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nunchaku des 1001 Griffes,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17493-nunchaku-1001-griffes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Épée du Garde Royal,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17494-epee-garde-royal,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape de Julith,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17500-cape-julith,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skeunklier,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17800-skeunklier,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bâlnéton,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/17846-balneton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capelaine,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18527-capelaine,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonnellaine,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18528-bonnellaine,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Mantiscore,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18792-bouclier-mantiscore,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier de Dantinéa,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18793-bouclier-dantinea,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier de Kankreblath,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18794-bouclier-kankreblath,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Père Fwetar,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18795-bouclier-pere-fwetar,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Zadioc,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18884-cape-zadioc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chacharge,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18915-chacharge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chacha Brâkmarien,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18988-chacha-brakmarien,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boune Brâkmarien,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19018-boune-brakmarien,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tofureur,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19031-tofureur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Extravagant,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19137-bouclier-extravagant,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Zombique,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19145-bouclier-zombique,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandeau du Ninja Vert,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19199-bandeau-ninja-vert,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Racoune,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19200-racoune,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Godron Bontarien,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19375-godron-bontarien,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casque Divin,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19465-casque-divin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Colorivant,Objet vivant,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19525-bouclier-colorivant,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anneau de l'Audacieux,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19622-anneau-audacieux,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Robuste,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19721-cape-robuste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Cousu,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/19725-bouclier-cousu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiffe Scintillante,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20023-coiffe-scintillante,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Temporis I,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20032-cape-temporis-i,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Forban,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20073-bouclier-forban,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Malicieuse,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20141-cape-malicieuse,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casque Espécuaire,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20305-casque-especuaire,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Espécuaire,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20312-bouclier-especuaire,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiffe du mystère,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20315-coiffe-mystere,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapeau Roas’Inge,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20317-chapeau-roas-inge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadob'I,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20321-cadob-i,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadob'Lik,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20322-cadob-lik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadob'Struktion,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20323-cadob-struktion,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hesk,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20349-hesk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafal,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/20662-rafal,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape du Pirate,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/677-cape-pirate,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bottes de Force,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/861-bottes-force,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artefact Feu,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1628-artefact-feu,1,,,-10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artefact Terre,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1629-artefact-terre,1,,,1,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artefact Lumière,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1632-artefact-lumiere,1,,1,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petit Sac en Laine de Boufton,Sac à dos,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1697-petit-sac-laine-boufton,1,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,
Cape Brâkmarienne,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2118-cape-brakmarienne,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Bontarienne,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2119-cape-bontarienne,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mégacoiffe,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2519-megacoiffe,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casque Vioutifoule,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2520-casque-vioutifoule,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier d'entraînement,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7097-bouclier-entrainement,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sakananas,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7581-sakananas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capananas,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7999-capananas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape du Champion,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8068-cape-champion,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Champion,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8071-mini-champion,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bottananas,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8341-bottananas,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lapinocoiffe,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8531-lapinocoiffe,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Floude,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8533-floude,1,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Spamette,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8536-spamette,1,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornes de XVII,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9189-cornes-xvii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amulette Obvijevan,Objet vivant,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9255-amulette-obvijevan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masse O'dard,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9403-masse-o-dard,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Kifébzz,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9404-cape-kifebzz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cochobits,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9406-cochobits,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapeau du bois de l'est,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9410-chapeau-bois,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cigaloclier,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9482-cigaloclier,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier Boh-Bihn,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9483-bouclier-boh-bihn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borsalino du Parrain,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9541-borsalino-parrain,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Papayou,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9654-cape-papayou,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bâton Poupinateur,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9657-baton-poupinateur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiffe Mulet du Tétounik,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9931-coiffe-mulet-tetounik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caskostar,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9936-caskostar,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier trophée du Bworker,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10167-bouclier-trophee-bworker,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier solaire,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10182-bouclier-solaire,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masque solaire,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10183-masque-solaire,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dagues de Noké,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10187-dagues-noke,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Couronne Koninginnedag,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10414-couronne-koninginnedag,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yugonnet,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10552-yugonnet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapeau de Beneji,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10554-chapeau-beneji,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Real Boitar,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10555-bouclier-real-boitar,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Forgeur d'Epées Primordial,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10923-bouclier-forgeur-epees-primordial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Sculpteur d'Arcs Primordial,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10924-bouclier-sculpteur-arcs-primordial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Forgemage d'Epées Primordial,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10941-bouclier-forgemage-epees-primordial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Forgemage de Haches Primordial,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10944-bouclier-forgemage-haches-primordial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bouclier du Joaillomage Primordial,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10952-bouclier-joaillomage-primordial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Givracoiffe,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10988-givracoiffe,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Givracape,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/10989-givracape,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Stinence,Objet d'apparat,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11045-cape-stinence,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
